Sender,Receiver,data,time,price,Sender_division,Receiver_division,data_usage
Emily,Merle,data_754,20181115,1659000,sangmyung,sookmyung,indivisual
Viola,Mima,data_432,20181112,1367000,sangmyung,sookmyung,indivisual
Emily,Minda,data_853,20181123,1588000,sangmyung,sookmyung,indivisual
Amelia,Monica,data_277,20181201,1091000,sangmyung,sookmyung,indivisual
Emily,Nealie,data_123,20181107,1355000,sangmyung,sookmyung,indivisual
Jane,Netta,data_418,20181020,1712000,sangmyung,sookmyung,indivisual
Virginia,Nolia,data_214,20181118,1402000,sangmyung,sookmyung,indivisual
Emily,Nonie,data_633,20181101,1016000,sangmyung,sookmyung,indivisual
Mary,Emily,data_336,20181114,1749000,sangmyung,sookmyung,indivisual
Anna,Muriel,data_190,20181026,1709000,sangmyung,sookmyung,indivisual
Emma,Neppie,data_513,20181024,1891000,sangmyung,sookmyung,indivisual
Elizabeth,Olie,data_798,20181030,1828000,sangmyung,sookmyung,indivisual
Minnie,Onie,data_336,20181113,1796000,sangmyung,sookmyung,indivisual
Margaret,Osa,data_402,20181124,1904000,sangmyung,sookmyung,indivisual
Ella,Otelia,data_163,20181115,1545000,sangmyung,sookmyung,indivisual
Alice,Paralee,data_730,20181108,1508000,sangmyung,sookmyung,indivisual
Ella,Patience,data_2,20181209,1423000,sangmyung,sookmyung,indivisual
Sarah,Rella,data_47,20181017,1055000,sangmyung,sookmyung,indivisual
Annie,Rillie,data_912,20181203,1402000,sangmyung,sookmyung,indivisual
Clara,Rosanna,data_804,20181129,1669000,sangmyung,sookmyung,indivisual
Ella,Theo,data_698,20181031,1871000,sangmyung,sookmyung,indivisual
Anna,Tilda,data_207,20181129,1608000,sangmyung,sookmyung,indivisual
Cora,Patience,data_351,20181013,1431000,sangmyung,sookmyung,indivisual
Martha,Flora,data_1000,20181128,1523000,sangmyung,sookmyung,indivisual
Laura,Viva,data_77,20181012,1569000,sangmyung,sookmyung,indivisual
Anna,Yetta,data_338,20181015,1870000,sangmyung,sookmyung,indivisual
Grace,Cora,data_447,20181112,1506000,sangmyung,sookmyung,indivisual
Carrie,Zola,data_313,20181014,1088000,sangmyung,sookmyung,indivisual
Cora,Osa,data_325,20181114,1839000,sangmyung,sookmyung,indivisual
Anna,Flora,data_336,20181118,1930000,sangmyung,sookmyung,indivisual
Laura,Alba,data_325,20181111,1806000,sangmyung,sookmyung,indivisual
Laura,Alda,data_871,20181105,1776000,sangmyung,sookmyung,indivisual
Anna,Alla,data_336,20181120,1154000,sangmyung,sookmyung,indivisual
Julia,Alverta,data_390,20181106,1751000,sangmyung,sookmyung,indivisual
Anna,Flora,data_246,20181124,1291000,sangmyung,sookmyung,indivisual
Anna,Ardelia,data_562,20181102,1613000,sangmyung,sookmyung,indivisual
Cora,Ardella,data_766,20181206,1864000,sangmyung,sookmyung,indivisual
Ella,Arrie,data_342,20181106,1426000,sangmyung,sookmyung,indivisual
Cora,Arvilla,data_336,20181111,1118000,sangmyung,sookmyung,indivisual
Lillian,Augustine,data_292,20181023,1668000,sangmyung,sookmyung,indivisual
Ada,Aurora,data_336,20181105,1104000,sangmyung,sookmyung,indivisual
Lillie,Bama,data_925,20181011,1621000,sangmyung,sookmyung,indivisual
Laura,Cora,data_663,20181102,1108000,sangmyung,sookmyung,indivisual
Jessie,Byrd,data_360,20181031,1727000,sangmyung,sookmyung,indivisual
Cora,Calla,data_336,20181025,1460000,sangmyung,sookmyung,indivisual
Ella,Camilla,data_27,20181109,1492000,sangmyung,sookmyung,indivisual
Lula,Carey,data_186,20181127,1938000,sangmyung,sookmyung,indivisual
Ella,Carlotta,data_295,20181025,1393000,sangmyung,sookmyung,indivisual
Eva,Celestia,data_336,20181201,1915000,sangmyung,sookmyung,indivisual
Ella,Cherry,data_450,20181119,1296000,sangmyung,sookmyung,indivisual
Lena,Flora,data_550,20181207,1655000,sangmyung,sookmyung,indivisual
Lucy,Classie,data_372,20181024,1676000,sangmyung,sookmyung,indivisual
Ella,Claudine,data_1,20181111,1646000,sangmyung,sookmyung,indivisual
Maggie,Clemie,data_536,20181027,1198000,sangmyung,sookmyung,indivisual
Pearl,Flora,data_582,20181108,1720000,sangmyung,sookmyung,indivisual
Daisy,Clyda,data_128,20181025,1871000,sangmyung,sookmyung,indivisual
Fannie,Emily,data_176,20181110,1577000,sangmyung,sookmyung,indivisual
Josephine,Flora,data_635,20181012,1159000,sangmyung,sookmyung,indivisual
Emily,Dee,data_179,20181209,1776000,sangmyung,sookmyung,indivisual
Ella,Dinah,data_336,20181119,1196000,sangmyung,sookmyung,indivisual
Katherine,Flora,data_771,20181126,1710000,sangmyung,sookmyung,indivisual
Agnes,Ednah,data_317,20181108,1232000,sangmyung,sookmyung,indivisual
Marie,Edyth,data_124,20181022,1751000,sangmyung,sookmyung,indivisual
Nora,Eleanora,data_859,20181026,1388000,sangmyung,sookmyung,indivisual
May,Electa,data_917,20181104,1362000,sangmyung,sookmyung,indivisual
Mamie,Flora,data_547,20181210,1210000,sangmyung,sookmyung,indivisual
Blanche,Erie,data_6,20181211,1371000,sangmyung,sookmyung,indivisual
Stella,Eudora,data_44,20181019,1284000,sangmyung,sookmyung,indivisual
Ella,Euphemia,data_375,20181110,1331000,sangmyung,sookmyung,indivisual
Nancy,Flora,data_549,20181101,1304000,sangmyung,sookmyung,indivisual
Effie,Evaline,data_518,20181208,1933000,sangmyung,sookmyung,indivisual
Sallie,Faith,data_353,20181207,1139000,sangmyung,sookmyung,indivisual
Nettie,Fidelia,data_811,20181111,1007000,sangmyung,sookmyung,indivisual
Flora,Freddie,data_267,20181012,1786000,sangmyung,sookmyung,indivisual
Flora,Golda,data_440,20181210,1027000,sangmyung,sookmyung,indivisual
Flora,Harry,data_243,20181130,1091000,sangmyung,sookmyung,indivisual
Susie,Patience,data_243,20181110,1784000,sangmyung,sookmyung,indivisual
Maud,Hermine,data_449,20181206,1643000,sangmyung,sookmyung,indivisual
Mae,Hessie,data_585,20181129,1685000,sangmyung,sookmyung,indivisual
Etta,Ivah,data_490,20181208,1477000,sangmyung,sookmyung,indivisual
Emily,Janette,data_522,20181118,1121000,sangmyung,sookmyung,indivisual
Sadie,Jennette,data_618,20181107,1569000,sangmyung,sookmyung,indivisual
Caroline,Joella,data_795,20181115,1284000,sangmyung,sookmyung,indivisual
Katie,Kathryne,data_921,20181112,1334000,sangmyung,sookmyung,indivisual
Lydia,Emily,data_109,20181102,1399000,sangmyung,sookmyung,indivisual
Elsie,Lanie,data_120,20181024,1348000,sangmyung,sookmyung,indivisual
Kate,Emily,data_863,20181122,1338000,sangmyung,sookmyung,indivisual
Susan,Leana,data_955,20181208,1164000,sangmyung,sookmyung,indivisual
Mollie,Leatha,data_146,20181210,1297000,sangmyung,sookmyung,indivisual
Alma,Leo,data_80,20181125,1938000,sangmyung,sookmyung,indivisual
Addie,Liller,data_556,20181116,1468000,sangmyung,sookmyung,indivisual
Georgia,Lillis,data_835,20181211,1965000,sangmyung,sookmyung,indivisual
Eliza,Louetta,data_314,20181014,1861000,sangmyung,sookmyung,indivisual
Lulu,Emily,data_13,20181011,1590000,sangmyung,sookmyung,indivisual
Nannie,Mai,data_195,20181112,1885000,sangmyung,sookmyung,indivisual
Lottie,Emily,data_399,20181101,1922000,sangmyung,sookmyung,indivisual
Amanda,Maryann,data_113,20181129,1437000,sangmyung,sookmyung,indivisual
Belle,Melva,data_249,20181030,1877000,sangmyung,sookmyung,indivisual
Charlotte,Emily,data_964,20181205,1565000,sangmyung,sookmyung,indivisual
Rebecca,Mercedes,data_334,20181128,1202000,sangmyung,sookmyung,indivisual
Emily,Merle,data_754,20181115,1659000,sangmyung,sookmyung,indivisual
Viola,Mima,data_432,20181112,1367000,sangmyung,sookmyung,indivisual
Emily,Minda,data_853,20181123,1588000,sangmyung,sookmyung,indivisual
Amelia,Monica,data_277,20181201,1091000,sangmyung,sookmyung,indivisual
Emily,Nealie,data_123,20181107,1355000,sangmyung,sookmyung,indivisual
Jane,Netta,data_418,20181020,1712000,sangmyung,sookmyung,indivisual
Virginia,Nolia,data_214,20181118,1402000,sangmyung,sookmyung,indivisual
Emily,Nonie,data_633,20181101,1016000,sangmyung,sookmyung,indivisual
Mary,Emily,data_336,20181114,1749000,sangmyung,sookmyung,indivisual
Anna,Muriel,data_190,20181026,1709000,sangmyung,sookmyung,indivisual
Emma,Neppie,data_513,20181024,1891000,sangmyung,sookmyung,indivisual
Elizabeth,Olie,data_798,20181030,1828000,sangmyung,sookmyung,indivisual
Minnie,Onie,data_336,20181113,1796000,sangmyung,sookmyung,indivisual
Margaret,Osa,data_402,20181124,1904000,sangmyung,sookmyung,indivisual
Ella,Otelia,data_163,20181115,1545000,sangmyung,sookmyung,indivisual
Alice,Paralee,data_730,20181108,1508000,sangmyung,sookmyung,indivisual
Ella,Patience,data_2,20181209,1423000,sangmyung,sookmyung,indivisual
Sarah,Rella,data_47,20181017,1055000,sangmyung,sookmyung,indivisual
Annie,Rillie,data_912,20181203,1402000,sangmyung,sookmyung,indivisual
Clara,Rosanna,data_804,20181129,1669000,sangmyung,sookmyung,indivisual
Ella,Theo,data_698,20181031,1871000,sangmyung,sookmyung,indivisual
Anna,Tilda,data_207,20181129,1608000,sangmyung,sookmyung,indivisual
Cora,Patience,data_351,20181013,1431000,sangmyung,sookmyung,indivisual
Martha,Flora,data_1000,20181128,1523000,sangmyung,sookmyung,indivisual
Laura,Viva,data_77,20181012,1569000,sangmyung,sookmyung,indivisual
Anna,Yetta,data_338,20181015,1870000,sangmyung,sookmyung,indivisual
Grace,Cora,data_447,20181112,1506000,sangmyung,sookmyung,indivisual
Carrie,Zola,data_313,20181014,1088000,sangmyung,sookmyung,indivisual
Cora,Osa,data_325,20181114,1839000,sangmyung,sookmyung,indivisual
Anna,Flora,data_336,20181118,1930000,sangmyung,sookmyung,indivisual
Laura,Alba,data_325,20181111,1806000,sangmyung,sookmyung,indivisual
Laura,Alda,data_871,20181105,1776000,sangmyung,sookmyung,indivisual
Anna,Alla,data_336,20181120,1154000,sangmyung,sookmyung,indivisual
Julia,Alverta,data_390,20181106,1751000,sangmyung,sookmyung,indivisual
Anna,Flora,data_246,20181124,1291000,sangmyung,sookmyung,indivisual
Anna,Ardelia,data_562,20181102,1613000,sangmyung,sookmyung,indivisual
Cora,Ardella,data_766,20181206,1864000,sangmyung,sookmyung,indivisual
Ella,Arrie,data_342,20181106,1426000,sangmyung,sookmyung,indivisual
Cora,Arvilla,data_336,20181111,1118000,sangmyung,sookmyung,indivisual
Lillian,Augustine,data_292,20181023,1668000,sangmyung,sookmyung,indivisual
Ada,Aurora,data_336,20181105,1104000,sangmyung,sookmyung,indivisual
Lillie,Bama,data_925,20181011,1621000,sangmyung,sookmyung,indivisual
Laura,Cora,data_663,20181102,1108000,sangmyung,sookmyung,indivisual
Jessie,Byrd,data_360,20181031,1727000,sangmyung,sookmyung,indivisual
Cora,Calla,data_336,20181025,1460000,sangmyung,sookmyung,indivisual
Ella,Camilla,data_27,20181109,1492000,sangmyung,sookmyung,indivisual
Lula,Carey,data_186,20181127,1938000,sangmyung,sookmyung,indivisual
Ella,Carlotta,data_295,20181025,1393000,sangmyung,sookmyung,indivisual
Eva,Celestia,data_336,20181201,1915000,sangmyung,sookmyung,indivisual
Ella,Cherry,data_450,20181119,1296000,sangmyung,sookmyung,indivisual
Lena,Flora,data_550,20181207,1655000,sangmyung,sookmyung,indivisual
Lucy,Classie,data_372,20181024,1676000,sangmyung,sookmyung,indivisual
Ella,Claudine,data_1,20181111,1646000,sangmyung,sookmyung,indivisual
Maggie,Clemie,data_536,20181027,1198000,sangmyung,sookmyung,indivisual
Pearl,Flora,data_582,20181108,1720000,sangmyung,sookmyung,indivisual
Daisy,Clyda,data_128,20181025,1871000,sangmyung,sookmyung,indivisual
Fannie,Emily,data_176,20181110,1577000,sangmyung,sookmyung,indivisual
Josephine,Flora,data_635,20181012,1159000,sangmyung,sookmyung,indivisual
Emily,Dee,data_179,20181209,1776000,sangmyung,sookmyung,indivisual
Ella,Dinah,data_336,20181119,1196000,sangmyung,sookmyung,indivisual
Katherine,Flora,data_771,20181126,1710000,sangmyung,sookmyung,indivisual
Agnes,Ednah,data_317,20181108,1232000,sangmyung,sookmyung,indivisual
Marie,Edyth,data_124,20181022,1751000,sangmyung,sookmyung,indivisual
Nora,Eleanora,data_859,20181026,1388000,sangmyung,sookmyung,indivisual
May,Electa,data_917,20181104,1362000,sangmyung,sookmyung,indivisual
Mamie,Flora,data_547,20181210,1210000,sangmyung,sookmyung,indivisual
Blanche,Erie,data_6,20181211,1371000,sangmyung,sookmyung,indivisual
Stella,Eudora,data_44,20181019,1284000,sangmyung,sookmyung,indivisual
Ella,Euphemia,data_375,20181110,1331000,sangmyung,sookmyung,indivisual
Nancy,Flora,data_549,20181101,1304000,sangmyung,sookmyung,indivisual
Effie,Evaline,data_518,20181208,1933000,sangmyung,sookmyung,indivisual
Sallie,Faith,data_353,20181207,1139000,sangmyung,sookmyung,indivisual
Nettie,Fidelia,data_811,20181111,1007000,sangmyung,sookmyung,indivisual
Flora,Freddie,data_267,20181012,1786000,sangmyung,sookmyung,indivisual
Flora,Golda,data_440,20181210,1027000,sangmyung,sookmyung,indivisual
Flora,Harry,data_243,20181130,1091000,sangmyung,sookmyung,indivisual
Susie,Patience,data_243,20181110,1784000,sangmyung,sookmyung,indivisual
Maud,Hermine,data_449,20181206,1643000,sangmyung,sookmyung,indivisual
Mae,Hessie,data_585,20181129,1685000,sangmyung,sookmyung,indivisual
Etta,Ivah,data_490,20181208,1477000,sangmyung,sookmyung,indivisual
Emily,Janette,data_522,20181118,1121000,sangmyung,sookmyung,indivisual
Sadie,Jennette,data_618,20181107,1569000,sangmyung,sookmyung,indivisual
Caroline,Joella,data_795,20181115,1284000,sangmyung,sookmyung,indivisual
Katie,Kathryne,data_921,20181112,1334000,sangmyung,sookmyung,indivisual
Lydia,Emily,data_109,20181102,1399000,sangmyung,sookmyung,indivisual
Elsie,Lanie,data_120,20181024,1348000,sangmyung,sookmyung,indivisual
Kate,Emily,data_863,20181122,1338000,sangmyung,sookmyung,indivisual
Susan,Leana,data_955,20181208,1164000,sangmyung,sookmyung,indivisual
Mollie,Leatha,data_146,20181210,1297000,sangmyung,sookmyung,indivisual
Alma,Leo,data_80,20181125,1938000,sangmyung,sookmyung,indivisual
Addie,Liller,data_556,20181116,1468000,sangmyung,sookmyung,indivisual
Georgia,Lillis,data_835,20181211,1965000,sangmyung,sookmyung,indivisual
Eliza,Louetta,data_314,20181014,1861000,sangmyung,sookmyung,indivisual
Lulu,Emily,data_13,20181011,1590000,sangmyung,sookmyung,indivisual
Nannie,Mai,data_195,20181112,1885000,sangmyung,sookmyung,indivisual
Lottie,Emily,data_399,20181101,1922000,sangmyung,sookmyung,indivisual
Amanda,Maryann,data_113,20181129,1437000,sangmyung,sookmyung,indivisual
Belle,Melva,data_249,20181030,1877000,sangmyung,sookmyung,indivisual
Charlotte,Emily,data_964,20181205,1565000,sangmyung,sookmyung,indivisual
Rebecca,Mercedes,data_334,20181128,1202000,sangmyung,sookmyung,indivisual
Emily,Merle,data_754,20181115,1659000,sangmyung,sookmyung,indivisual
Viola,Mima,data_432,20181112,1367000,sangmyung,sookmyung,indivisual
Emily,Minda,data_853,20181123,1588000,sangmyung,sookmyung,indivisual
Amelia,Monica,data_277,20181201,1091000,sangmyung,sookmyung,indivisual
Emily,Nealie,data_123,20181107,1355000,sangmyung,sookmyung,indivisual
Jane,Netta,data_418,20181020,1712000,sangmyung,sookmyung,indivisual
Virginia,Nolia,data_214,20181118,1402000,sangmyung,sookmyung,indivisual
Emily,Nonie,data_633,20181101,1016000,sangmyung,sookmyung,indivisual
Mary,Emily,data_336,20181114,1749000,sangmyung,sookmyung,indivisual
Anna,Muriel,data_190,20181026,1709000,sangmyung,sookmyung,indivisual
Emma,Neppie,data_513,20181024,1891000,sangmyung,sookmyung,indivisual
Elizabeth,Olie,data_798,20181030,1828000,sangmyung,sookmyung,indivisual
Minnie,Onie,data_336,20181113,1796000,sangmyung,sookmyung,indivisual
Margaret,Osa,data_402,20181124,1904000,sangmyung,sookmyung,indivisual
Ella,Otelia,data_163,20181115,1545000,sangmyung,sookmyung,indivisual
Alice,Paralee,data_730,20181108,1508000,sangmyung,sookmyung,indivisual
Ella,Patience,data_2,20181209,1423000,sangmyung,sookmyung,indivisual
Sarah,Rella,data_47,20181017,1055000,sangmyung,sookmyung,indivisual
Annie,Rillie,data_912,20181203,1402000,sangmyung,sookmyung,indivisual
Clara,Rosanna,data_804,20181129,1669000,sangmyung,sookmyung,indivisual
Ella,Theo,data_698,20181031,1871000,sangmyung,sookmyung,indivisual
Anna,Tilda,data_207,20181129,1608000,sangmyung,sookmyung,indivisual
Cora,Patience,data_351,20181013,1431000,sangmyung,sookmyung,indivisual
Martha,Flora,data_1000,20181128,1523000,sangmyung,sookmyung,indivisual
Laura,Viva,data_77,20181012,1569000,sangmyung,sookmyung,indivisual
Anna,Yetta,data_338,20181015,1870000,sangmyung,sookmyung,indivisual
Grace,Cora,data_447,20181112,1506000,sangmyung,sookmyung,indivisual
Carrie,Zola,data_313,20181014,1088000,sangmyung,sookmyung,indivisual
Cora,Osa,data_325,20181114,1839000,sangmyung,sookmyung,indivisual
Anna,Flora,data_336,20181118,1930000,sangmyung,sookmyung,indivisual
Laura,Alba,data_325,20181111,1806000,sangmyung,sookmyung,indivisual
Laura,Alda,data_871,20181105,1776000,sangmyung,sookmyung,indivisual
Anna,Alla,data_336,20181120,1154000,sangmyung,sookmyung,indivisual
Julia,Alverta,data_390,20181106,1751000,sangmyung,sookmyung,indivisual
Anna,Flora,data_246,20181124,1291000,sangmyung,sookmyung,indivisual
Anna,Ardelia,data_562,20181102,1613000,sangmyung,sookmyung,indivisual
Cora,Ardella,data_766,20181206,1864000,sangmyung,sookmyung,indivisual
Ella,Arrie,data_342,20181106,1426000,sangmyung,sookmyung,indivisual
Cora,Arvilla,data_336,20181111,1118000,sangmyung,sookmyung,indivisual
Lillian,Augustine,data_292,20181023,1668000,sangmyung,sookmyung,indivisual
Ada,Aurora,data_336,20181105,1104000,sangmyung,sookmyung,indivisual
Lillie,Bama,data_925,20181011,1621000,sangmyung,sookmyung,indivisual
Laura,Cora,data_663,20181102,1108000,sangmyung,sookmyung,indivisual
Jessie,Byrd,data_360,20181031,1727000,sangmyung,sookmyung,indivisual
Cora,Calla,data_336,20181025,1460000,sangmyung,sookmyung,indivisual
Ella,Camilla,data_27,20181109,1492000,sangmyung,sookmyung,indivisual
Lula,Carey,data_186,20181127,1938000,sangmyung,sookmyung,indivisual
Ella,Carlotta,data_295,20181025,1393000,sangmyung,sookmyung,indivisual
Eva,Celestia,data_336,20181201,1915000,sangmyung,sookmyung,indivisual
Ella,Cherry,data_450,20181119,1296000,sangmyung,sookmyung,indivisual
Lena,Flora,data_550,20181207,1655000,sangmyung,sookmyung,indivisual
Lucy,Classie,data_372,20181024,1676000,sangmyung,sookmyung,indivisual
Ella,Claudine,data_1,20181111,1646000,sangmyung,sookmyung,indivisual
Maggie,Clemie,data_536,20181027,1198000,sangmyung,sookmyung,indivisual
Pearl,Flora,data_582,20181108,1720000,sangmyung,sookmyung,indivisual
Daisy,Clyda,data_128,20181025,1871000,sangmyung,sookmyung,indivisual
Fannie,Emily,data_176,20181110,1577000,sangmyung,sookmyung,indivisual
Josephine,Flora,data_635,20181012,1159000,sangmyung,sookmyung,indivisual
Emily,Dee,data_179,20181209,1776000,sangmyung,sookmyung,indivisual
Ella,Dinah,data_336,20181119,1196000,sangmyung,sookmyung,indivisual
Katherine,Flora,data_771,20181126,1710000,sangmyung,sookmyung,indivisual
Agnes,Ednah,data_317,20181108,1232000,sangmyung,sookmyung,indivisual
Marie,Edyth,data_124,20181022,1751000,sangmyung,sookmyung,indivisual
Nora,Eleanora,data_859,20181026,1388000,sangmyung,sookmyung,indivisual
May,Electa,data_917,20181104,1362000,sangmyung,sookmyung,indivisual
Mamie,Flora,data_547,20181210,1210000,sangmyung,sookmyung,indivisual
Blanche,Erie,data_6,20181211,1371000,sangmyung,sookmyung,indivisual
Stella,Eudora,data_44,20181019,1284000,sangmyung,sookmyung,indivisual
Ella,Euphemia,data_375,20181110,1331000,sangmyung,sookmyung,indivisual
Nancy,Flora,data_549,20181101,1304000,sangmyung,sookmyung,indivisual
Effie,Evaline,data_518,20181208,1933000,sangmyung,sookmyung,indivisual
Sallie,Faith,data_353,20181207,1139000,sangmyung,sookmyung,indivisual
Nettie,Fidelia,data_811,20181111,1007000,sangmyung,sookmyung,indivisual
Flora,Freddie,data_267,20181012,1786000,sangmyung,sookmyung,indivisual
Flora,Golda,data_440,20181210,1027000,sangmyung,sookmyung,indivisual
Flora,Harry,data_243,20181130,1091000,sangmyung,sookmyung,indivisual
Susie,Patience,data_243,20181110,1784000,sangmyung,sookmyung,indivisual
Maud,Hermine,data_449,20181206,1643000,sangmyung,sookmyung,indivisual
Mae,Hessie,data_585,20181129,1685000,sangmyung,sookmyung,indivisual
Etta,Ivah,data_490,20181208,1477000,sangmyung,sookmyung,indivisual
Emily,Janette,data_522,20181118,1121000,sangmyung,sookmyung,indivisual
