소유자,소유자소속,데이터,가격,데이터종류,수집장치,행동,날짜,행위자,행위자소속,데이터,가격,데이터종류,수집장치
정재훈,식품안전정보원,data_429,1469426,나이데이터,LG페이,가공,20160204,,,data_102,1342499,의료데이터,스마트워치
장원희,중국농업은행,data_326,1545546,문서데이터,스마트워치,생성,20121030,,,,,,
조예림,현대클로비스,data_691,1838564,주거데이터,코어스마트밴드,가공,20131204,,,data_204,1499976,음성데이터,스마트워치
한도현,오라클,data_852,1398949,속도데이터,네이버페이,판매,20190507,정다솔,과학기술정책연구원,,,,
김은영,영화진흥위원회,data_429,1361631,나이데이터,삼성페이,생성,20160306,,,,,,
김윤운,한전 KPS,data_753,1519606,시청데이터,LG페이,변환,20170918,,,data_700,1186282,건강데이터,AI스피커
한강영,국립중앙의료원,data_793,1631363,건강데이터,신한카드,생성,20201206,,,,,,
최수연,이스타항공,data_790,1025135,주거데이터,롯데카드,판매,20170118,이민형,과학기술정책연구원,,,,
김민애,식품안전정보원,data_418,1694184,위치데이터,LG페이,가공,20170109,,,data_618,1608912,위치데이터,스마트워치
백민희,대우건설,data_531,1419626,영상데이터,애플워치,판매,20130206,차준호,한국과학기술정보연구원,,,,
우진주,JPMorgan,data_984,1429836,건강데이터,스마트글래스,생성,20201106,,,,,,
백휘희,CJ(주),data_192,1806495,위치데이터,롯데카드,가공,20150816,,,data_385,1495037,의료데이터,레일플러스
최다은,알리안츠,data_353,1921904,영상데이터,AITHinkQ,가공,20201208,,,data_413,1749479,위치데이터,스마트워치
최현민,한국고용정보원,data_168,1428043,이동거리데이터,T머니,가공,20171103,,,data_536,1797522,건강데이터,스마트워치
박성규,제주대학교,data_804,1966960,문자데이터,KB국민카드,배포,20170819,이지효,안랩,,,,
조수경,SK디스커버리,data_704,1380295,음성데이터,스마트글래스,배포,20150713,서주현,한국과학기술정보연구원,,,,
박나휘,한국가스공사,data_855,1193830,교통데이터,샤오미AI스피커,가공,20120613,,,data_424,1190388,의료데이터,스마트워치
신재우,NH투자증권,data_696,1234300,이미지데이터,갤럭시홈미니,배포,20121101,김영주,한국과학기술정보연구원,,,,
조태현,IBK기업은행,data_112,1063046,요일데이터,네이버클로바,생성,20121211,,,,,,
김현주,화웨이,data_431,1488804,소셜데이터,신한카드,배포,20130204,임소윤,고려대학교,,,,
이후림,롯데쇼핑,data_594,1369964,위치데이터,카카오페이,변환,20190824,,,data_905,1786217,위치데이터,T머니
한차린,BankofAmerica,data_541,1950122,성별데이터,카카오페이,생성,20160924,,,,,,
박정규,메드트로닉,data_302,1526815,영상데이터,갤럭시홈미니,가공,20131018,,,data_308,1760108,음성데이터,스마트워치
임소희,AT&T,data_572,1846050,건강데이터,레일플러스,판매,20160811,장민휘,대우조선해양,,,,
최소경,화웨이,data_469,1226112,요일데이터,카카오페이,가공,20160804,,,data_502,1626864,건강데이터,스마트워치
장민휘,대우조선해양,data_895,1619686,영상데이터,구글홈미니,배포,20180503,박현아,한국환경공단,,,,
최나인,SK건설,data_610,1243284,주거데이터,갤럭시홈미니,가공,20120724,,,data_476,1465847,음성데이터,AI스피커
김의빈,한국가스공사,data_885,1899466,문자데이터,카카오페이,가공,20170427,,,data_534,1997621,위치데이터,레일플러스
김효민,정보통신산업진흥원,data_174,1940609,속도데이터,삼성페이,생성,20170620,,,,,,
박현아,한국환경공단,data_484,1212290,주거데이터,T머니,배포,20121122,추지원,인텔,,,,
추지원,인텔,data_630,1636251,교통데이터,네이버클로바,배포,20160606,임민윤,Volvo,,,,
임민윤,Volvo,data_148,1306513,영상데이터,삼성페이,배포,20120219,장원경,한국공정거래조정원,,,,
최신주,SK(주),data_954,1020606,나이데이터,샤오미AI스피커,변환,20200822,,,data_429,1608826,건강데이터,레일플러스
장원경,한국공정거래조정원,data_217,1254466,소득데이터,샤오미AI스피커,판매,20170528,김성규,한국데이터진흥원,,,,
민윤기,대우조선해양,data_645,1108394,날씨데이터,페이션트모니터,판매,20150412,임소희,한국개발연구원,,,,
김대운,성균관대학교,data_713,1858143,시간데이터,카카오페이,가공,20130802,,,data_680,1084715,의료데이터,스마트워치
하인성,한국보건산업진흥원,data_610,1448898,체온데이터,페이션트모니터,배포,20130119,민윤기,대우조선해양,,,,
최해정,한국고용정보원,data_559,1866690,음성데이터,갤럭시홈미니,변환,20120410,,,data_882,1691168,의료데이터,AI스피커
최시정,노바티스,data_187,1361482,문서데이터,T머니,생성,20131101,,,,,,
박지영,한국가스기술공사,data_716,1455200,시간데이터,샤오미AI스피커,변환,20161113,,,data_901,1992224,위치데이터,레일플러스
장재은,SK건설,data_861,1818295,날씨데이터,코어스마트밴드,배포,20131013,하인성,한국보건산업진흥원,,,,
조민우,한국철도공사,data_171,1810649,문자데이터,갤럭시워치,생성,20170226,,,,,,
박민주,중국이동통신,data_550,1031136,요일데이터,애플페이,가공,20120801,,,data_770,1325964,음성데이터,캐시비
안지루,애플,data_932,1556221,주거데이터,애플페이,가공,20180525,,,data_754,1570825,의료데이터,캐시비
한채린,한국원자력환경공단,data_758,1855396,소셜데이터,스마트글래스,배포,20160202,장재은,SK건설,,,,
장지숙,인텔,data_196,1110931,통화시간데이터,KB국민카드,배포,20180625,한채린,한국원자력환경공단,,,,
김성규,대구경북과학기술원,data_347,1664202,시청데이터,네이버클로바,판매,20120422,장지숙,인텔,,,,
박나주,중국농업은행,data_482,1151661,문자데이터,페이션트모니터,가공,20151223,,,data_198,1953085,음성데이터,AI스피커
임소희,한국거래소,data_418,1038616,요일데이터,T머니,배포,20170601,민예빈,BHPBILLLITON,,,,
민예빈,BHPBILLLITON,data_006,1188989,소득데이터,신한카드,배포,20160903,한은지,대우조선해양,,,,
한한영,중국공상은행,data_865,1625251,건강데이터,캐시비,가공,20130725,,,data_550,1387566,위치데이터,AI스피커
민진기,이마트,data_220,1450699,성별데이터,구글홈미니,생성,20160111,,,,,,
박은희,KB손해보험,data_460,1589323,시청데이터,네이버클로바,생성,20160408,,,,,,
조수빈,코카콜라,data_282,1205525,주거데이터,갤럭시홈미니,가공,20190519,,,data_242,1640100,위치데이터,AI스피커
장주민,로얄더치쉘,data_374,1683158,주거데이터,AITHinkQ,변환,20171126,,,data_847,1113641,음성데이터,스마트워치
박다현,한국철도공사,data_642,1818382,이동거리데이터,신한카드,가공,20160227,,,data_578,1351156,음성데이터,스마트워치
홍민서,산업인력공단,data_575,1361610,주거데이터,AITHinkQ,생성,20150711,,,,,,
한은지,대우조선해양,data_685,1269882,의료데이터,삼성페이,배포,20190119,이소혜,중국공상은행,,,,
이소혜,중국공상은행,data_491,1462924,음성데이터,LG페이,배포,20191109,최승빈,한국과학기술정보연구원,,,,
백이립,한국인터넷진흥원,data_497,1386928,문서데이터,샤오미AI스피커,가공,20181028,,,data_965,1186629,의료데이터,AI스피커
최승빈,한국과학기술정보연구원,data_693,1669044,문서데이터,LG페이,배포,20120426,김성규,안랩,,,,
배지훈,과학기술정책연구원,data_172,1532569,주거데이터,삼성카드,변환,20200713,,,data_894,1739615,의료데이터,스마트워치
최인욱,한국가스공사,data_173,1864623,행동이력데이터,애플워치,생성,20180317,,,,,,
윤정한,암베브,data_305,1566039,시청데이터,갤럭시워치,가공,20160215,,,data_999,1067725,위치데이터,스마트워치
장원애,GS리테일,data_267,1531203,나이데이터,구글홈미니,생성,20160203,,,,,,
박현민,SK이노베이션,data_649,1885942,영상데이터,삼성카드,배포,20160205,황민현,삼성SDS,,,,
김나휘,이스타항공,data_025,1615492,성별데이터,롯데카드,배포,20120922,이동혁,숙명여자대학교,,,,
최기남,런던거래소,data_782,1604645,이미지데이터,샤오미AI스피커,배포,20150617,유시아,한국개발연구원,,,,
한해정,암베브,data_154,1300966,이미지데이터,페이션트모니터,배포,20170817,박혜연,진에어,,,,
박혜연,진에어,data_344,1038315,체온데이터,신한카드,배포,20160110,한한애,SINOPEC,,,,
장림호,독일거래소,data_266,1822666,나이데이터,LG페이,가공,20170817,,,data_108,1006093,의료데이터,스마트워치
최신면,지하철공사,data_996,1949630,위치데이터,갤럭시워치,가공,20160426,,,data_767,1042653,의료데이터,AI스피커
한한애,SINOPEC,data_617,1501299,통화시간데이터,T머니,판매,20170213,최지균,한국관광공사,,,,
곽태휘,한국투자공사,data_245,1096803,시간데이터,스마트글래스,가공,20170604,,,data_619,1102442,위치데이터,AI스피커
최지균,한국관광공사,data_457,1645146,이미지데이터,LG페이,배포,20130530,손수민,머크,,,,
손수민,머크,data_359,1891168,나이데이터,신한카드,판매,20170617,백현빈,뉴욕증권거래소,,,,
백현빈,뉴욕증권거래소,data_235,1526246,교통데이터,갤럭시워치,판매,20200726,서주현,AWS,,,,
장혁현,대우건설,data_761,1366666,이미지데이터,애플워치,가공,20130219,,,data_915,1495381,음성데이터,페이션트모니터
최소휘,한국공항공사,data_278,1969316,이동거리데이터,신한카드,배포,20190504,황민현,대한법률구조공단,,,,
최강래,한국거래소,data_183,1659529,위치데이터,KB국민카드,변환,20180128,,,data_751,1355068,건강데이터,레일플러스
김다인,SK텔레콤,data_427,1681863,날씨데이터,삼성페이,생성,20170128,,,,,,
장준웅,GS건설,data_798,1668448,통화시간데이터,LG페이,생성,20170701,,,,,,
장효린,DB손해보험,data_605,1909601,주거데이터,스마트글래스,배포,20120606,김성규,한국연구재단,,,,
조태휘,펩시코,data_535,1332666,문서데이터,레일플러스,가공,20121223,,,data_219,1160159,음성데이터,캐시비
이민연,서강대학교,data_569,1213835,음성데이터,스마트워치,생성,20120302,,,,,,
최혜린,한국자산관리공사,data_581,1261625,시청데이터,네이버클로바,생성,20110112,,,,,,
박해원,교보생명,data_246,1216139,건강데이터,구글홈미니,생성,20130604,,,,,,
한시유,한국마사회,data_011,1866666,시간데이터,KB국민카드,생성,20130307,,,,,,
조나원,한국남부발전,data_963,1614913,속도데이터,네이버페이,판매,20130629,차준호,건강보험심사평가원,,,,
임재열,BMW,data_174,1016620,주거데이터,애플워치,배포,20181122,이치훈,지하철공사,,,,
한민서,대우조선해양,data_834,1925808,시청데이터,삼성카드,가공,20200418,,,data_216,1079839,의료데이터,페이션트모니터
채민빈,신용보증기금,data_346,1332680,통화시간데이터,갤럭시워치,변환,20190504,,,data_654,1193605,건강데이터,AI스피커
장영은,포스코건설,data_068,1698925,주거데이터,페이션트모니터,가공,20190827,,,data_916,1138870,의료데이터,스마트워치
이지아,현대오일뱅크,data_530,1411426,날씨데이터,신한카드,배포,20180816,차준호,국립중앙의료원,,,,
한민지,한국해양과학기술원,data_356,1364655,문자데이터,애플페이,변환,20150726,,,data_613,1140900,음성데이터,스마트워치
정도인,독립기념관,data_316,1664565,음성데이터,KB국민카드,배포,20160301,안지영,SK텔레콤,,,,
현수찬,KLM,data_081,1204609,이동거리데이터,갤럭시홈미니,생성,20160723,,,,,,
한유원,SINOPEC,data_890,1166514,성별데이터,구글홈미니,판매,20120827,손채영,한국과학기술정보연구원,,,,
조태진,국가핵융합연구소,data_430,1062946,소득데이터,삼성카드,가공,20150518,,,data_404,1191640,건강데이터,스마트워치
장세정,중국초상은행,data_115,1398662,시간데이터,레일플러스,배포,20121016,황민현,한국데이터진흥원,,,,
연효림,LG전자,data_509,1482588,건강데이터,애플워치,배포,20121101,백인호,CJ올리브네트웍스,,,,
최다슬,CJ올리브네트웍스,data_459,1891253,영상데이터,캐시비,배포,20180606,황민현,한국인터넷진흥원,,,,
김수미,삼성생명,data_560,1220096,음성데이터,갤럭시홈미니,변환,20200613,,,data_415,1895850,위치데이터,페이션트모니터
조환현,중국농업은행,data_870,1483666,속도데이터,T머니,배포,20160324,안지영,한국개발연구원,,,,
조영아,대한항공카고,data_612,1932134,소셜데이터,KB국민카드,배포,20190720,황민현,SK텔레콤,,,,
장연화,에미레이트항공,data_461,1418106,통화시간데이터,코어스마트밴드,판매,20201108,김채현,과학기술정책연구원,,,,
장나원,존슨앤존슨,data_541,1280982,체온데이터,삼성페이,변환,20200427,,,data_343,1993155,건강데이터,AI스피커
추다원,한국산업은행,data_126,1202050,소득데이터,네이버클로바,변환,20190129,,,data_805,1174772,건강데이터,T머니
