소유자,소유자소속,데이터,가격,데이터종류,수집장치,행동,날짜,행위자,행위자소속,데이터,가격,데이터종류,수집장치
정다솔,지하철공사,data_370,1119251,의료데이터,페이션트모니터,전달,20170520,정다솔,삼성SDS,,,,
서가영,숙명여자대학교,data_517,1448559,의료데이터,AI스피커,생성,20170710,,,,,,
안지영,한국인터넷진흥원,data_912,1206445,의료데이터,AI스피커,수정,20160922,강민희,CJ올리브네트웍스,data_607,1327439,의료데이터,AI스피커
고은성,SK텔레콤,data_346,1090359,건강데이터,AI스피커,전달,20170520,임윤아,삼성SDS,,,,
안소희,지하철공사,data_782,1327992,건강데이터,스마트워치,판매,20170520,김태형,건강보험심사평가원,,,,
안지영,건강보험심사평가원,data_560,1191378,위치데이터,T머니,수정,20180206,강민희,한국인터넷진흥원,data_812,1162022,의료데이터,캐시비
백인호,안랩,data_122,1104244,의료데이터,스마트워치,수정,20161217,양유정,AWS,data_916,1578200,의료데이터,스마트워치
김영주,SK텔레콤,data_405,1706306,음성데이터,스마트워치,생성,20171009,,,,,,
이지혜,AWS,data_836,1308939,위치데이터,캐시비,생성,20181227,,,,,,
임찬민,한국연구재단,data_599,1084089,음성데이터,AI스피커,가공,20160428,양유정,삼성SDS,data_405,1564246,음성데이터,스마트워치
양유정,국민건강보험공단,data_433,1895080,건강데이터,AI스피커,수정,20180803,장보라,정보통신산업진흥원,data_123,1979599,위치데이터,스마트워치
양유정,한국연구재단,data_215,1006175,음성데이터,스마트워치,생성,20181019,,,,,,
정은비,국립중앙의료원,data_884,1934110,위치데이터,레일플러스,배포,20170520,문태일,NHN,,,,
곽은진,지하철공사,data_331,1956955,음성데이터,스마트워치,배포,20170520,안지영,한국보건산업진흥원,,,,
김소정,AWS,data_383,1239651,건강데이터,스마트워치,전달,20170520,강미나,고려대학교,,,,
도경수,국민건강보험공단,data_792,1968034,음성데이터,스마트워치,가공,20171211,정윤오,NHN,data_710,1390558,의료데이터,삼성페이
고은성,지하철공사,data_543,1261397,위치데이터,삼성페이,생성,20160805,,,,,,
장보라,과학기술정책연구원,data_899,1916307,의료데이터,AI스피커,생성,20160617,,,,,,
윤소호,상명대학교,data_402,1909529,위치데이터,T머니,전달,20170520,정다솔,한국인터넷진흥원,,,,
서영호,국민건강보험공단,data_211,1490982,건강데이터,AI스피커,생성,20161220,,,,,,
이진기,한국과학기술정보연구원,data_143,1210274,음성데이터,AI스피커,판매,20170520,윤정한,NHN,,,,
안소희,상명대학교,data_947,1497253,음성데이터,스마트워치,가공,20160313,이규형,한국데이터진흥원,data_247,1956393,건강데이터,AI스피커
김성규,국민건강보험공단,data_950,1435218,위치데이터,T머니,수정,20161103,김이진,SK텔레콤,data_479,1575028,건강데이터,페이션트모니터
이채연,국립중앙의료원,data_243,1624917,의료데이터,AI스피커,배포,20170520,이민형,정보통신산업진흥원,,,,
강한나,한국과학기술정보연구원,data_653,1433262,음성데이터,스마트워치,수정,20181114,도경수,한국인터넷진흥원,data_647,1242332,건강데이터,삼성페이
이연희,삼성SDS,data_236,1473266,건강데이터,AI스피커,수정,20180212,차준호,숙명여자대학교,data_215,1771445,음성데이터,T머니
이재인,안랩,data_893,1629883,위치데이터,캐시비,변환,20160513,이연희,한국과학기술정보연구원,data_682,1998691,음성데이터,스마트워치
정윤오,CJ올리브네트웍스,data_653,1167356,건강데이터,AI스피커,전달,20170520,이태민,SK텔레콤,,,,
황민현,한국보건산업진흥원,data_467,1461492,음성데이터,스마트워치,전달,20170520,이민형,국립중앙의료원,,,,
정은비,건강보험심사평가원,data_542,1051390,건강데이터,AI스피커,배포,20170520,김태형,한국데이터진흥원,,,,
송가인,NHN,data_671,1943293,의료데이터,스마트워치,수정,20180324,배주현,한국보건산업진흥원,data_313,1235419,음성데이터,스마트워치
유지애,AWS,data_103,1507037,음성데이터,AI스피커,생성,20180521,,,,,,
신유나,지하철공사,data_198,1246971,건강데이터,AI스피커,배포,20170520,윤소호,안랩,,,,
김현민,한국인터넷진흥원,data_836,1602980,위치데이터,캐시비,변환,20170520,강한나,CJ올리브네트웍스,data_131,1823247,건강데이터,스마트워치
임소윤,지하철공사,data_635,1102054,음성데이터,AI스피커,생성,20171218,,,,,,
김이진,한국데이터진흥원,data_279,1639058,음성데이터,AI스피커,가공,20180505,황민현,한국개발연구원,data_429,1946244,건강데이터,페이션트모니터
김영주,한국데이터진흥원,data_751,1653864,위치데이터,캐시비,변환,20170520,김이진,한국데이터진흥원,data_411,1483690,위치데이터,페이션트모니터
이수현,대한법률구조공단,data_584,1384803,건강데이터,AI스피커,생성,20160512,,,,,,
권보아,국민건강보험공단,data_753,1780281,건강데이터,AI스피커,전달,20170520,고은성,고려대학교,,,,
서민지,정보통신산업진흥원,data_383,1585833,의료데이터,AI스피커,전달,20170520,박수영,한국과학기술정보연구원,,,,
서가영,안랩,data_197,1847859,의료데이터,페이션트모니터,수정,20161119,안지영,한국과학기술정보연구원,data_514,1573719,위치데이터,T머니
안소희,국립중앙의료원,data_266,1664409,위치데이터,삼성페이,전달,20170520,양유정,한국과학기술정보연구원,,,,
배주현,대한법률구조공단,data_186,1572965,위치데이터,캐시비,변환,20170520,이재인,건강보험심사평가원,data_691,1522060,의료데이터,AI스피커
김다현,상명대학교,data_353,1141876,의료데이터,스마트워치,변환,20180715,정예인,국민건강보험공단,data_297,1375240,의료데이터,AI스피커
양유정,삼성SDS,data_358,1693611,위치데이터,레일플러스,생성,20170521,,,,,,
서영호,대한법률구조공단,data_692,1054568,위치데이터,캐시비,수정,20180727,서가영,건강보험심사평가원,data_653,1725758,음성데이터,스마트워치
정은비,NHN,data_373,1957471,의료데이터,스마트워치,생성,20160903,,,,,,
전소연,국민건강보험공단,data_335,1192589,건강데이터,AI스피커,수정,20170202,우진주,지하철공사,data_264,1490801,건강데이터,스마트워치
양유정,한국연구재단,data_958,1283654,의료데이터,AI스피커,가공,20160809,정은아,고려대학교,data_765,1396940,건강데이터,캐시비
이태민,안랩,data_190,1821305,음성데이터,AI스피커,가공,20180430,이치훈,AWS,data_729,1557638,음성데이터,AI스피커
우진주,NHN,data_850,1828569,음성데이터,스마트워치,수정,20180923,김준면,대한법률구조공단,data_388,1540591,위치데이터,AI스피커
서영호,고려대학교,data_301,1034190,음성데이터,스마트워치,생성,20171231,,,,,,
박수영,숙명여자대학교,data_622,1379522,건강데이터,스마트워치,생성,20160418,,,,,,
유지애,지하철공사,data_400,1872542,의료데이터,페이션트모니터,생성,20160904,,,,,,
최서연,안랩,data_241,1711946,음성데이터,AI스피커,수정,20181228,김이진,삼성SDS,data_210,1064354,음성데이터,AI스피커
최서연,삼성SDS,data_667,1485019,건강데이터,스마트워치,판매,20170520,이치훈,지하철공사,,,,
이지호,한국보건산업진흥원,data_552,1286638,음성데이터,스마트워치,수정,20160227,김성규,한국과학기술정보연구원,data_649,1020871,의료데이터,AI스피커
양유정,국립중앙의료원,data_580,1636669,위치데이터,T머니,가공,20180611,정윤오,건강보험심사평가원,data_343,1458214,음성데이터,AI스피커
임소윤,NHN,data_615,1437528,위치데이터,레일플러스,배포,20170520,신유나,국립중앙의료원,,,,
문태일,한국개발연구원,data_601,1847674,위치데이터,레일플러스,판매,20170520,정윤오,한국개발연구원,,,,
이지혜,과학기술정책연구원,data_395,1687183,건강데이터,AI스피커,배포,20170520,김영주,한국인터넷진흥원,,,,
전소연,삼성SDS,data_523,1415119,위치데이터,캐시비,변환,20170520,유정연,국립중앙의료원,data_374,1845799,의료데이터,스마트워치
이태민,한국데이터진흥원,data_316,1864619,음성데이터,스마트워치,수정,20181124,김소정,한국개발연구원,data_171,1179404,건강데이터,AI스피커
양유정,정보통신산업진흥원,data_831,1517525,위치데이터,레일플러스,전달,20170520,임나연,한국과학기술정보연구원,,,,
차준호,한국인터넷진흥원,data_463,1936616,건강데이터,AI스피커,생성,20171008,,,,,,
이민형,CJ올리브네트웍스,data_989,1012148,건강데이터,AI스피커,판매,20170520,서민지,건강보험심사평가원,,,,
백인호,과학기술정책연구원,data_437,1179628,건강데이터,AI스피커,배포,20170520,이주연,숙명여자대학교,,,,
강미나,국립중앙의료원,data_786,1247539,음성데이터,AI스피커,생성,20180517,,,,,,
장보라,지하철공사,data_869,1800277,의료데이터,페이션트모니터,가공,20181120,이수현,AWS,data_688,1897430,건강데이터,AI스피커
고은성,안랩,data_216,1176761,건강데이터,AI스피커,변환,20161013,김다현,한국과학기술정보연구원,data_292,1168943,음성데이터,페이션트모니터
임찬민,국민건강보험공단,data_321,1194248,의료데이터,페이션트모니터,수정,20160629,윤정한,NHN,data_473,1662197,음성데이터,스마트워치
권보아,정보통신산업진흥원,data_319,1234077,음성데이터,스마트워치,가공,20171205,이채연,정보통신산업진흥원,data_145,1087147,위치데이터,T머니
하인성,NHN,data_799,1077741,위치데이터,캐시비,변환,20170520,김성규,대한법률구조공단,data_274,1339798,위치데이터,AI스피커
오세훈,한국데이터진흥원,data_260,1178114,의료데이터,페이션트모니터,가공,20171222,김이진,안랩,data_591,1632871,의료데이터,스마트워치
양유정,한국인터넷진흥원,data_596,1735452,의료데이터,스마트워치,수정,20170420,정윤오,AWS,data_835,1866583,음성데이터,AI스피커
서주현,한국연구재단,data_886,1329756,위치데이터,삼성페이,변환,20170520,최민호,AWS,data_244,1607028,의료데이터,스마트워치
김민석,숙명여자대학교,data_643,1781769,위치데이터,레일플러스,배포,20170520,김성규,국민건강보험공단,,,,
정은아,한국보건산업진흥원,data_293,1103702,건강데이터,스마트워치,가공,20171126,이재균,건강보험심사평가원,data_522,1268526,음성데이터,T머니
민경아,국립중앙의료원,data_684,1792027,건강데이터,AI스피커,생성,20160423,,,,,,
이지효,삼성SDS,data_640,1627707,의료데이터,페이션트모니터,전달,20170520,김태형,NHN,,,,
김태형,국립중앙의료원,data_791,1949479,음성데이터,AI스피커,생성,20181028,,,,,,
서주현,국립중앙의료원,data_169,1876387,건강데이터,스마트워치,변환,20170520,전소연,안랩,data_887,1455991,음성데이터,스마트워치
김현민,SK텔레콤,data_620,1460559,위치데이터,삼성페이,생성,20180725,,,,,,
김지우,안랩,data_108,1943711,건강데이터,AI스피커,판매,20170520,권은택,한국과학기술정보연구원,,,,
전소연,건강보험심사평가원,data_790,1677488,건강데이터,AI스피커,생성,20160406,,,,,,
곽은진,한국과학기술정보연구원,data_964,1409450,건강데이터,AI스피커,변환,20170520,김민석,대한법률구조공단,data_396,1385594,건강데이터,스마트워치
고은성,정보통신산업진흥원,data_533,1530833,위치데이터,레일플러스,변환,20180110,차준호,국민건강보험공단,data_942,1668035,의료데이터,스마트워치
김성규,국민건강보험공단,data_857,1683860,음성데이터,AI스피커,수정,20180118,서민지,대한법률구조공단,data_674,1628543,위치데이터,AI스피커
이재균,삼성SDS,data_229,1546777,의료데이터,AI스피커,가공,20161012,배유빈,AWS,data_972,1035639,위치데이터,T머니
윤정한,한국보건산업진흥원,data_893,1717302,위치데이터,T머니,배포,20170520,양유정,건강보험심사평가원,,,,
김소정,상명대학교,data_598,1997169,위치데이터,캐시비,전달,20170520,이수현,한국보건산업진흥원,,,,
김칫국,안랩,data_702,1307910,의료데이터,AI스피커,생성,20170302,,,,,,
정예인,상명대학교,data_790,1911419,위치데이터,레일플러스,가공,20160623,배유빈,NHN,data_510,1354949,음성데이터,스마트워치
임찬민,한국인터넷진흥원,data_776,1446523,건강데이터,AI스피커,수정,20180412,정예인,정보통신산업진흥원,data_965,1037813,의료데이터,AI스피커
